job_id,title,Country,State,City,department,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,industry,function,fraudulent,salary_min,salary_max,fraud_label,has_salary
5815,Technical Product Manager,Germany,Unknown,Berlin,Unknown,0,1,1,Full-time,Unknown,Unknown,Computer Software,Product Management,0,,,Genuine,False
5817,Java Developer,United Kingdom,LN,D London,Unknown,0,1,0,Other,Not Applicable,Unspecified,Computer Software,Information Technology,0,,,Genuine,False
5818,OsApplication Developer,,Unknown,Unknown,Unknown,1,1,1,Contract,Unknown,Unknown,Computer Software,Unknown,0,,,Genuine,False
5819,Sql Bi Developer,United States,IL,Oak Brook,Unknown,0,1,1,Full-time,Mid-Senior level,Unknown,Computer Software,Information Technology,0,,,Genuine,False
5820,Game Studio Manager,Hong Kong,Unknown,Unknown,Unknown,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,Media Production,Management,0,,,Genuine,False
5821,Other Opportunities,United Kingdom,LN,D London,All,0,1,1,Full-time,Unknown,Unknown,Financial Services,Unknown,0,,,Genuine,False
5822,College Marketing Rep Seattle,United States,WA,Seattle,Marketing,0,1,1,Contract,Entry level,Some College Coursework Completed,Marketing & Advertising,Marketing,0,,,Genuine,False
5823,Junior Developer Frontend,Germany,BY,Mã¼Nchen,Unknown,0,1,1,Full-time,Unknown,Unknown,Internet,Unknown,0,,,Genuine,False
5824,Clinic Assistant,United Kingdom,SW,D,Unknown,0,1,0,Full-time,Unknown,Unknown,"Health, Wellness & Fitness",Customer Service,0,16500.0,18500.0,Genuine,True
5825,Video Commercials Producer,Canada,BC,Vancouver,Promotion  &  Advertising,0,1,0,Contract,Not Applicable,Unspecified,Media Production,Art/Creative,0,,,Genuine,False
5826,System Administrator,United States,TN,Memphis,Unknown,0,0,1,Full-time,Unknown,Bachelor's Degree,Information Technology & Services,Information Technology,0,,,Genuine,False
5827,Sales Associate,United States,NY,New York,Unknown,0,0,1,Full-time,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
5828,Sql Database Specialist,New Zealand,N,Auckland,Development,0,1,0,Full-time,Mid-Senior level,Unspecified,Computer Software,Information Technology,0,,,Genuine,False
5829,Senior Accountant,United States,CA,Los Angeles,Finance,0,1,0,Full-time,Associate,Bachelor's Degree,Computer Software,Finance,0,,,Genuine,False
5830,Community Manager,United Kingdom,LN,D Hammersmith,Marketing,0,1,1,Full-time,Associate,Bachelor's Degree,Marketing & Advertising,Marketing,0,,,Genuine,False
5831,Strategic Account Director - Melbourne,Australia,VI,C Melbourne,Business:Sales,0,1,0,Full-time,Unknown,Unknown,Information Technology & Services,Sales,0,,,Genuine,False
5832,Customer Support Representativesoftware Development Company,Greece,I,Athens,Unknown,0,0,0,Full-time,Not Applicable,Unknown,Computer Software,Customer Service,0,,,Genuine,False
5833,Cfo Co-Founder,United Kingdom,Unknown,Unknown,Unknown,0,1,0,Full-time,Unknown,Unknown,Apparel & Fashion,Finance,0,,,Genuine,False
5834,Vp Of Engineering Cto,United States,PA,Philadelphia,Unknown,0,1,0,Full-time,Director,Unknown,Information Technology & Services,Information Technology,0,,,Genuine,False
5835,Javascript / .Net Developer,Greece,Unknown,Unknown,Unknown,0,1,1,Full-time,Unknown,Bachelor's Degree,Information Technology & Services,Information Technology,0,,,Genuine,False
5836,Senior Software Engineer Php,Greece,Unknown,Athens,Unknown,0,0,1,Full-time,Mid-Senior level,Bachelor's Degree,Information Technology & Services,Information Technology,0,2000.0,40000.0,Genuine,True
5837,Java Architect,United States,NV,Las Vegas,Unknown,0,1,1,Contract,Mid-Senior level,Master's Degree,Information Technology & Services,Information Technology,0,,,Genuine,False
5838,Customer Support Star,New Zealand,N,Wellington,Unknown,0,1,1,Full-time,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
5839,Ust Testing Technician Iii,United States,CA,Bakersfield Ca,Oil  &  Energy,0,1,1,Full-time,Mid-Senior level,Certification,Oil & Energy,Other,1,70000.0,80000.0,Fraudulent,True
5840,Sr Java-Cloud Developer,Argentina,Unknown,Unknown,Unknown,0,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
5841,Real Estate Project Manager,United States,NY,Brooklyn,Unknown,0,0,1,Full-time,Associate,Bachelor's Degree,Real Estate,Management,0,50000.0,55000.0,Genuine,True
5842,Business Analyst,United Kingdom,LN,D Victoria,Unknown,0,1,1,Full-time,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
5843,Process Engineer - Manufacturing Environment Exp - La,United States,LA,Alexandria,Unknown,0,0,0,Full-time,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
5844,Recruiter/Appointment Setter,United States,TX,Dallas,Unknown,1,1,1,Full-time,Entry level,High School/equivalent,Marketing & Advertising,Marketing,0,,,Genuine,False
5845,"Html, Css3  &  Javascript, Web Design - Senior Front End Developer",United States,CA,San Francisco,Information Technology,0,0,0,Contract,Unknown,Unknown,Unknown,Information Technology,0,,,Genuine,False
5846,Senior Negotiator,United Kingdom,SF,K Leiston,Unknown,0,0,0,Full-time,Unknown,Unknown,Real Estate,Unknown,0,23000.0,25000.0,Genuine,True
5847,Sharepoint Admin,United States,CA,San Francisco,Unknown,0,1,0,Contract,Unknown,Unknown,Investment Management,Unknown,0,,,Genuine,False
5848,Residential Property Sales Consultant,United Kingdom,ES,S Ingatestone,Unknown,0,0,0,Full-time,Unknown,Unknown,Real Estate,Unknown,0,28000.0,30000.0,Genuine,True
5849,Software Engineer,United States,TX,Austin,Unknown,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,Computer Software,Information Technology,0,100000.0,120000.0,Genuine,True
5850,Product Insight Analyst Property & Casualty Insurance 2168,United States,MA,Boston,Unknown,0,0,0,Full-time,Unknown,Unknown,Unknown,Unknown,1,,,Fraudulent,False
5851,New Business Development Specialist,United States,WI,Milwaukee,Unknown,0,1,1,Full-time,Associate,Unspecified,Marketing & Advertising,Sales,0,,,Genuine,False
5852,Recruiting Manager,China,11,Unknown,Unknown,0,0,1,Full-time,Mid-Senior level,Unknown,Information Technology & Services,Unknown,0,,,Genuine,False
5853,Tankage,Malaysia,10,Petaling Jaya,Engineering,0,0,1,Full-time,Mid-Senior level,Unknown,Oil & Energy,Engineering,0,,,Genuine,False
5854,English Teacher Abroad Conversational,United States,VA,Charlottesville,Unknown,0,1,1,Contract,Unknown,Bachelor's Degree,Education Management,Education,0,,,Genuine,False
5855,Business Planning Executive,Greece,I,Athens,Sales,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,Telecommunications,Finance,0,,,Genuine,False
5856,Estate Agent Sales Negotiator,United Kingdom,ES,S Brentwood,Unknown,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,0,22000.0,30000.0,Genuine,True
5857,Trainee/Junior Accountant,United Kingdom,IS,L London,Unknown,0,1,1,Full-time,Entry level,Unknown,Accounting,Accounting/Auditing,0,,,Genuine,False
5858,Recruiter It Focus,United States,CA,Irvine,Unknown,0,1,1,Full-time,Associate,Bachelor's Degree,Staffing & Recruiting,Information Technology,0,,,Genuine,False
5859,Media Sales Manager - -New Media Advertising Dooh,Greece,I,Athens,Pmsa10035,1,0,1,Full-time,Mid-Senior level,Certification,Marketing & Advertising,Sales,0,12000.0,17500.0,Genuine,True
5860,Digital Marketing Manager,,Unknown,Unknown,Unknown,0,1,1,Full-time,Associate,Bachelor's Degree,Information Technology & Services,Marketing,0,,,Genuine,False
5861,Outbound Sales - Telemarketinghealthcare It,United States,Unknown,Pittsburgh,Unknown,1,1,1,Full-time,Unknown,Unknown,Computer Software,Sales,0,,,Genuine,False
5862,Software Development,Greece,Unknown,Unknown,Technology,0,1,1,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
5863,Teamsite Lead  &  Architect,United States,NC,Raleigh,Unknown,0,1,0,Contract,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
5864,Director Of Engineering Remote,United States,Unknown,Unknown,Engineering,1,1,1,Full-time,Director,Bachelor's Degree,Internet,Engineering,0,,,Genuine,False
5865,Business Development Director,United Kingdom,LN,D London,Commercial,0,1,1,Full-time,Director,Bachelor's Degree,Marketing & Advertising,Business Development,0,,,Genuine,False
5866,Ballet Teacher,United Kingdom,HR,T Bishops Stortford,Ballet,0,0,0,Part-time,Associate,Professional,Performing Arts,Art/Creative,0,,,Genuine,False
5867,Apartment Community Service Manager,United States,TX,Corsicana,Unknown,0,0,0,Full-time,Associate,High School/equivalent,Real Estate,Other,0,34000.0,38000.0,Genuine,True
5868,Digital Marketing Intern 6-Months,Greece,I,Kifisia,Performance Marketing,0,1,1,Temporary,Internship,Unspecified,Marketing & Advertising,Advertising,0,,,Genuine,False
5869,Senior Ppc Specialist,Greece,I,Kifisia,Performance Marketing,0,1,1,Full-time,Mid-Senior level,Unspecified,Marketing & Advertising,Advertising,0,,,Genuine,False
5870,Project Manager New Product Introduction Aerospace,United States,OH,West Chester,Unknown,0,0,0,Full-time,Unknown,Unknown,Unknown,Unknown,1,,,Fraudulent,False
5871,Receptionist Office Assistant,United States,FL,Jacksonville,Administration,0,1,1,Full-time,Entry level,High School/equivalent,Real Estate,Administrative,1,,,Fraudulent,False
5872,Sales Director - Replise Us Operations,United States,NY,New York Metro,Unknown,0,1,0,Full-time,Director,Unknown,Research,Sales,0,,,Genuine,False
5873,Account Manager - Adyapper,United States,IL,Chicago,Adyapper,0,1,0,Full-time,Associate,Bachelor's Degree,Information Technology & Services,Sales,0,45000.0,55000.0,Genuine,True
5874,Sales Director,United Arab Emirates,DU,Unknown,Sales,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,Unknown,Sales,0,,,Genuine,False
5875,Field Engineer,United Kingdom,LN,D,Unknown,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,Computer Software,Sales,0,,,Genuine,False
5876,Security Field Tech,United States,AZ,Phoenix,Unknown,0,1,1,Full-time,Unknown,Unknown,Construction,Unknown,0,,,Genuine,False
5877,"Section Manager, Thessaloniki",Greece,B,Thessaloniki,Unknown,0,1,1,Full-time,Unknown,Unknown,Retail,Sales,0,,,Genuine,False
5878,.Net Architect,United States,PA,Philadelphia,Unknown,0,1,0,Contract,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
5879,Customer Care Representative,United States,SC,Beaufort,Bdc,0,1,1,Full-time,Entry level,High School/equivalent,Automotive,Business Development,0,,,Genuine,False
5880,Community Manager,United States,CA,San Diego,Unknown,0,1,1,Full-time,Entry level,Unknown,Internet,Customer Service,0,,,Genuine,False
5881,Sales Support Consultant,New Zealand,N,Auckland,Unknown,0,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
5882,Account Manager,United States,TX,Bryan,Administration,0,1,1,Full-time,Associate,Associate Degree,Information Technology & Services,Sales,0,,,Genuine,False
5883,Project Manager,Sweden,Unknown,Stockholm,Technical,0,1,0,Full-time,Mid-Senior level,Unknown,Computer Software,Project Management,0,,,Genuine,False
5884,Home Automation & Alarm Sales Office Launch - At & T Digital Life,United States,MO,Kansas City,Digital Life,0,1,0,Full-time,Unknown,Unknown,Security & Investigations,Sales,0,,,Genuine,False
5885,Web Developer,United Kingdom,NE,T Gateshead,Web Dev,0,0,0,Full-time,Mid-Senior level,Bachelor's Degree,Computer Software,Design,0,23000.0,28000.0,Genuine,True
5886,Mobile Apps Developer,Germany,BE,Berlin,Unknown,0,1,1,Full-time,Not Applicable,Bachelor's Degree,Information Technology & Services,Information Technology,0,,,Genuine,False
5887,Programmatic Administrative Assistant,United States,DC,Washington,Unknown,0,0,1,Full-time,Entry level,Bachelor's Degree,Government Administration,Unknown,0,32.0,35.0,Genuine,True
5888,Research Manager,United States,NY,Brooklyn,Unknown,0,1,1,Full-time,Associate,Bachelor's Degree,Internet,Research,0,,,Genuine,False
5889,Software Engineer Backend/Infrastructure,Germany,BE,Berlin,Unknown,0,1,1,Full-time,Unknown,Unknown,Unknown,Engineering,0,,,Genuine,False
5890,Software Developer,United States,NY,Rochester,Unknown,0,0,0,Full-time,Mid-Senior level,Unknown,Information Technology & Services,Unknown,0,,,Genuine,False
5891,Linux System Administrator,Germany,BE,Berlin,Unknown,0,1,1,Full-time,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
5892,Customer Service Associate,United States,MN,Minneapolis,Unknown,0,1,0,Full-time,Entry level,High School/equivalent,Government Relations,Customer Service,0,,,Genuine,False
5893,Sales Manager,United Kingdom,LN,D London,Commercial,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,Marketing & Advertising,Sales,0,,,Genuine,False
5894,"Business Development Associate - Amsterdam, Nl",Netherlands,NH,Amsetrdam,Unknown,0,1,1,Full-time,Associate,Bachelor's Degree,Financial Services,Sales,0,,,Genuine,False
5895,Field Service Tech Capital Equipment 1970,United States,NY,New York City,Unknown,0,0,0,Full-time,Unknown,Unknown,Unknown,Unknown,1,,,Fraudulent,False
5896,Associate,United States,TX,Houston,Customer Service,1,1,0,Full-time,Entry level,High School/equivalent,Marketing & Advertising,Customer Service,0,20000.0,30000.0,Genuine,True
5897,"Business Development Associate, France- Berlin, Deutschland",Germany,BE,Berlin,Unknown,0,1,1,Full-time,Associate,Bachelor's Degree,Financial Services,Sales,0,,,Genuine,False
5898,"Business Development Associate, Scandinavia",Germany,BE,Berlin,Sales,0,1,1,Full-time,Entry level,Unknown,Financial Services,Sales,0,,,Genuine,False
5899,Head Of Sales,United Kingdom,LN,D,Sales,0,1,1,Full-time,Mid-Senior level,Unknown,Airlines/Aviation,Sales,0,,,Genuine,False
5900,Mid Weight Digital Designer,United Kingdom,LN,D London,Creative,0,1,0,Full-time,Mid-Senior level,Unknown,Marketing & Advertising,Design,0,,,Genuine,False
5901,Front End Developer,United States,CT,Stamford,Unknown,0,0,1,Full-time,Mid-Senior level,Bachelor's Degree,Computer Software,Other,0,,,Genuine,False
5902,Senior Software Engineer Ios,United Kingdom,Unknown,London,Unknown,0,1,1,Full-time,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
5903,Emergency Operations Technology Specialist,United States,DC,Washington Dc,Unknown,0,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
5904,Direct Of Quality Assurance / Quality Control,United States,Unknown,Unknown,Qa,0,1,1,Full-time,Mid-Senior level,Master's Degree,Food & Beverages,Quality Assurance,0,,,Genuine,False
5905,Android Developer,Greece,Unknown,Unknown,Unknown,0,1,1,Full-time,Unknown,Unknown,Unknown,Unknown,0,0.0,50000.0,Genuine,True
5906,Marketing & Business Development Intern,Canada,BC,Vancouver,Marketing,0,1,1,Other,Internship,Certification,Legal Services,Marketing,0,,,Genuine,False
5907,Back-End Developer,United Kingdom,LN,D Victoria,Unknown,0,1,1,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
5908,Co-Director -Indonesia,Indonesia,Unknown,Medan,Unknown,0,0,0,Full-time,Not Applicable,Unspecified,Education Management,Education,0,750.0,750.0,Genuine,True
5909,Support Manager,Canada,ON,Toronto,Support,0,1,1,Full-time,Director,Unknown,Information Technology & Services,Customer Service,0,,,Genuine,False
5910,Sales Manager,United States,NY,New York,Unknown,0,1,1,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
5911,Seo Analyst,United Kingdom,LN,D Hoxton,Marketing,0,1,1,Full-time,Entry level,Bachelor's Degree,Computer Software,Marketing,0,,,Genuine,False
5912,Senior Web Developer,United Kingdom,LN,D Hoxton,Engineering,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,Computer Software,Engineering,0,,,Genuine,False
5913,Liferay Portal Portals,Philippines,0,Taguig City,Information Technology,0,1,0,Full-time,Associate,Bachelor's Degree,Information Technology & Services,Information Technology,0,20000.0,40000.0,Genuine,True
5914,Field Technician,United States,CO,Unknown,Unknown,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
5915,Graduate Account Manager 2015,United Kingdom,LN,D London,Client Services,0,1,1,Full-time,Entry level,Bachelor's Degree,Internet,Consulting,0,,,Genuine,False
5916,Administrative Assistant,United States,CA,San Diego,Unknown,0,1,1,Full-time,Associate,Associate Degree,Internet,Administrative,0,,,Genuine,False
5917,Accounting Professional,United States,Unknown,Woodinville,Accounting,0,0,0,Full-time,Unknown,Bachelor's Degree,Construction,Accounting/Auditing,0,,,Genuine,False
5918,Ihf Co-Director,Indonesia,Unknown,Unknown,Unknown,0,0,0,Full-time,Unknown,Unknown,Nonprofit Organization Management,Unknown,0,,,Genuine,False
5919,Online Advertising Implementation Specialist,United Kingdom,LN,D London,Unknown,1,1,0,Contract,Mid-Senior level,Unspecified,Computer Software,Information Technology,0,,,Genuine,False
5920,Equity Derivatives / Junior Sales Position,United Kingdom,LN,D London,Emc Pbs,0,0,1,Full-time,Internship,Master's Degree,Financial Services,Finance,0,35000.0,55000.0,Genuine,True
5921,User Support Analyst,United Kingdom,LN,D Hoxton,Operations,0,1,1,Full-time,Entry level,Bachelor's Degree,Computer Software,Customer Service,0,,,Genuine,False
5922,"Title Insurance Commercial Counsel -New York, Ny",United States,NY,New York,Unknown,0,1,0,Full-time,Unknown,Unknown,Real Estate,Unknown,0,,,Genuine,False
5923,Account Manager - Atlanta,United States,GA,Atlanta,Unknown,0,1,1,Full-time,Associate,Unspecified,Consumer Services,Sales,0,,,Genuine,False
5924,Senior Asp .Net Developer,Italy,Unknown,Unknown,Unknown,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,Retail,Information Technology,0,35.0,40.0,Genuine,True
5925,Developer Evangelist,United Kingdom,GB,N London,Unknown,0,1,1,Full-time,Mid-Senior level,Unspecified,Information Technology & Services,Information Technology,0,50000.0,75000.0,Genuine,True
5926,Siebel Integration Developer,United States,MI,Grand Rapids,Unknown,0,1,1,Contract,Mid-Senior level,Unknown,Unknown,Unknown,0,,,Genuine,False
5927,Assistant Accountant,Australia,Unknown,Unknown,Unknown,0,0,0,Part-time,Unknown,Unknown,Financial Services,Finance,1,25000.0,30000.0,Fraudulent,True
5928,Front-End Designer,United Kingdom,LN,D London,Unknown,0,1,1,Part-time,Mid-Senior level,Bachelor's Degree,E-Learning,Design,0,25000.0,35000.0,Genuine,True
